text,airline_sentiment
think you guy had half full flight at so you held our overbook pm flight to fill the other one then cancel flightl mine,0
in flight promo on their tv includ brian william tough to edit that quickli not complaint just an observ,1
thank ll fill out the form that no one read or respond to,0
wa patient when they refus to switch my flight bc of my check bag then cancel flightl the one wa on,0
sent dm last week re suit regard your error no respons wa given pleas answer dm or tell me who to send suit to,0
will have to tri standbi in denver tonight or will have to cancel flight father son trip till next year thx for tri,2
wrote to you but got noth and am out of u it is veri simpl thing will ypu provid compens for your delay,0
how mani do you current oper and what other aircraft do you oper,1
we don want our custom to be frustrat thank you for your patienc jt love sentiment but not one,0
differ departur arriv updat for ua304 in hr pleas,0
nope realli no window at all for ha one and ha one none for so sad,0
vegan meal can be more creativ than noodl pea and zuke non vegan yogurt is not accept for vegan can you do better,0
well thank for not charg me for switch my two cancel flightl flight anyway that wa pretti nice stillmakingmepoorthough,2
well it is john hugh birthday but will stick the plane hold off on train automobil gate worker are do well,2
my son left hi tablet on plane am out of countri and can not call easili is there an email to contact,0
will if you can show me where thi new program is benefici to your longstand loyal consum,0
all hear is blah blah blah you shoulda use that to buy ticket instead ill be drive there not fli,0
ye suppos to be here by pm have board meet tomorrow finger cross,0
thank for not let me switch flight bc had check bag then cancel flight my flight forc me to take anoth hr late flightr,0
thank you love unit have flight today,2
just did thank for check,2
just inform you don reimburs for issu due to weather thi is whi your flight keep get cancel flightl thor hate you,0
midland couldn get our bag to connect on our intl flight to sydney so have to get em in la check em in there,0
thi may be the last time fli your airlin,0
is your compani motto do not care heard sever time from your employe to your client in the past week idonotcar,0
you should tell that to the staff at lax then board group at the veri end of the queue a gold member thank for noth,0
miss crew passeng doc problem frozen toilet and now we re off the plane give me my money back ua3466,0
fantast job by your peopl today on ua22 from dublin jam pack plane but the crew wa wonder,2
there wa min to departur no one wait on be press ground staffer threaten do you want to get to sf today fail,0
fli lax to sfo and system won let me check in your site tell me to do it through and they tell me through you,0
and btw the and manag on time departur same time same destin wouldn take away year old kid bag,0
can just go ahead and live in your premium cabin in heaven now en rout to lhr,2
feel poor on the church mous level here dollar is enough to make grown man cri not grown man but tear happen,0
sure but the plane is an hour late flight your ontim departur ship sail away long time back,0
ua6002 mli will miss connect ua3530 den due to delay,0
how come you are the onli airlin of flight last year that make me check my carri on not even gate check baggag claim,0
had to chang airport to actual get flight out when my flight from fay wa cancel flightl twice taxi ride to rdu reimburs,0
it oper by unit a it heathrow newark flight,1
ye of cours have is thi how you treat custom with no recours,0
will be stun if my bag are in hartford with me the ord ground crew onli had an hour to move my bag yard,0
can someon assist me with my dm wait hour on phone hour on twitter,0
flight wa overbook wa offer voucher to wait take anoth flight gate agent switch me over retract voucher offer,0
thank you,2
thank it veri help to understand that the reduc price seat that are sold at check in have prioriti over the certif,2
a million miler ve been delay plenti never in the amateurish way doe it be embarrass to be affili,0
airlin claim to have low fare guarante but they won honor lower fare that found,0
anoth delay unit flight should not be thi surpris or upset mostli disappoint have to cancel flight my trip with my dad,0
still can dm it lh7631 on,0
thank you margo at houston bush intercontinent for get me home earlier,2
book our flight saw the same price each time search it wasn the least bit frustrat customerservic,0
thank but didn want to see we ve start your flight search over or the fare rule for thi itinerari ha chang again,0
my cat flight wa delay hour she will be arriv to hawaii after won be abl to pick her up until tomorrow loudly_crying_fac,0
did not my mind wa on get to the next flight,0
